5.218838600306185782e+01
3.314936247723131402e+01
2.346382461041913814e+01
1.015907707389977865e+01
9.614207830100115260e+00
1.647363798569774218e+01
7.760185185185177659e+01
2.263917886878402044e+02
3.230591986991877889e+02
2.288818148074537078e+02
2.186300766424916446e+02
2.364571026126455990e+02
2.489027720724241703e+02
2.505907086176874827e+02
2.508061518293449694e+02
2.581312011913240099e+02
2.950165016267749252e+02
3.625450802881264849e+02
4.020533779799249032e+02
3.379714108273964825e+02
2.200439401770151733e+02
1.675637285800273162e+02
1.319990144305313606e+02
9.718377951937303294e+01
