3.578336772208498928e+01
6.956699077738745984e+01
1.128651357433504216e+02
1.433856619871578744e+02
1.578943737379937602e+02
2.096278116993692038e+02
2.235133265769889022e+02
2.289857079756806684e+02
2.502797866557564817e+02
3.370387201871804450e+02
