1.124991549588585968e+02
1.810651773579666894e+02
2.190207139099740061e+02
2.203184890198212145e+02
2.243257646636409390e+02
2.269937208760632643e+02
2.292257643593222269e+02
2.294372476586923995e+02
2.288900472791363541e+02
2.288489727399944513e+02
2.245494454587072823e+02
1.723181907000648323e+02
