1.641947341673662208e+02
1.889970399458860015e+02
1.924445411185569128e+02
1.954935660318079726e+02
2.128841169008269958e+02
2.127190514822664795e+02
1.967766633628031911e+02
1.630260340882436481e+02
1.405874796719797359e+02
1.407982574497575285e+02
